exp,checkpoint,checkpoint_file,episode,d_x,n_layers,n_heads,selection_mode,gamma,min_explainable_frac,n_causal,causal_damage_tau,causal_max_keep,ell,s,hidden_s,candidate_rank,participation_rank,entropy_rank,val_total_norm,val_explainable_frac,val_capture,val_resid_ratio,val_full_resid_ratio,top_singular_values_json,causal_max_damage,causal_mean_damage,causal_min_kept_damage,causal_sum_kept_damage,causal_selected_indices_json,causal_damages_json
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,14.0,16.0,6.119435685828954,8.306706229722556,5.8590067129802526,0.6913945651197217,0.9507468875419149,0.585370625457899,0.5555226681965814,"[1.9216238585649608, 1.422209775815981, 1.2086738301410604, 1.1126426902126398, 1.078207165090278, 0.8217339945818154, 0.7552884664731699, 0.6790866155652674]",0.0022332831550879373,0.0012076009408164192,0.0,0.0,[],"[0.0017631538483340356, 0.0009768538136617356, 0.0018192661971060155, 0.002156652405649146, 0.000629723638878769, 0.0013520736789833286, 0.0022332831550879373, 0.001216680039623335, 0.001803908015499288, 0.001180902055000015, 0.0008120679235587996, 0.00046690222959053343, 0.00040090536174764287, 0.0009100768923445456, 0.0009437636640416008, 0.0006554021339559788]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,5.0,0.0,14.0,16.0,7.717896397224911,9.922744685048496,5.941707802375651,0.6663344564733089,0.9622345802360254,0.5990241597619831,0.5776379000088747,"[1.8760606517770868, 1.6062454880546202, 1.3713392334687464, 1.2683613666086053, 1.1424040408787055, 1.0831771148115044, 0.8981817983597632, 0.8094005775129767]",0.0024275137628720187,0.0010987351203055528,0.0,0.0,[],"[0.0015356223638105966, 0.0016802277322712673, 0.0005771559438610759, 0.0021192742899039632, 0.0006530382689628415, 0.0004220306812867554, 0.000950653491399318, 0.0008401878074014143, 0.0024275137628720187, 0.0013991195948939055, 0.001228694875571107, 0.0014994421186970673, 0.0010270162742612415, 0.0004157292732357209, 0.0002112185798081302, 0.0005928368666524199]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,6.0,1.0,10.0,16.0,2.0039535226742693,3.7758490176079014,11.359518094715893,0.8957714914373454,0.9536274192923908,0.38179542211096934,0.32284440302202366,"[6.306060355158738, 1.9001505667087526, 1.607711897906169, 1.4705832355910629, 1.3212991034070405, 1.1938156974125516, 1.1118014728785153, 1.090649599243074]",0.14112449019829695,0.009704360768082211,0.14112449019829695,0.14112449019829695,[0],"[0.14112449019829695, 0.0009800755747227752, 0.0007756376577177778, 0.0015641737594361143, 0.0002761080612106251, 0.0005571485837905979, 0.00043030543446835406, 0.0003519385057648967, 0.001152983381955992, 0.000609386891098842, 0.001875814105754948, 0.0010900623578865918, 0.0011969593094738557, 0.001971581682528039, 0.0009018246166975922, 0.00041128216851141815]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,7.0,0.0,12.0,16.0,3.3396894884865422,6.2071142629438585,9.828730205018536,0.8134278864435034,0.9527926468287091,0.47431201868726847,0.431939942071217,"[4.794097566931578, 1.9889488369915254, 1.8176879713567242, 1.6530508043491743, 1.5158516724753444, 1.326415898209956, 1.255144876201737, 1.216003617525253]",0.011811435543880788,0.001417701771823955,0.0,0.0,[],"[0.011811435543880788, 0.0008803394631328079, 0.0005772505202929579, 0.00074567075664871, 0.0003143845013642531, 0.0005255381247516666, 0.0004166839920200328, 0.00038763574509824455, 0.0009884440842433452, 0.0006341778123674528, 0.0008339938852826431, 0.000922334362591832, 0.0007093925561638945, 0.0019279599374916986, 0.0007725112036338834, 0.0002354758602190687]"
2b,dx3,model_dx3.pt,3,3,8,4,causal,0.95,0.001,8,0.05,0,8.0,0.0,12.0,16.0,3.239213249586237,6.102731103539571,10.099046811659765,0.8157343677861092,0.9519927703243524,0.4726804199059854,0.42926172926768247,"[5.031084046762732, 2.026604615772608, 1.8834089359305868, 1.6673029866674998, 1.5397423188121897, 1.3950632121220925, 1.3194892169676522, 1.2368040469533461]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.188528622609471,2.898028160179201,7342.990599702531,0.9999991399234124,1.0,0.0009274031419023083,0.0009274031419023083,"[4238.0175551636385, 2403.356274261901, 1531.266951223007, 1171.9548553882587, 875.4853451519888, 1.363706488045328, 1.215249251935919, 1.0547145677689929]",53.74143946930438,19.571429225608405,0.477060691134218,97.85714612804202,"[0, 1, 2, 3, 4]","[27.7572432985588, 0.477060691134218, 5.742917978951754, 10.138484690092866, 53.74143946930438]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,1.0,1.0,11.0,16.0,2.3127038146916505,4.527299488865657,13.708097555615122,0.9190368862362911,0.9531936247183865,0.3521077947994334,0.28454017952426963,"[7.2529039320562445, 2.7869858290477842, 2.0989204215643884, 1.9580732980051119, 1.7283846809945693, 1.3526709429268282, 1.2412024545937828, 1.0789763788295301]",0.42739651591636774,0.030279412056904428,0.42739651591636774,0.42739651591636774,[0],"[0.42739651591636774, 0.0035987790523106943, 0.0030102968976630654, 0.0037366957314980123, 0.00547651746157051, 0.005698133092884165, 0.0038255061937934568, 0.0030536309700094316, 0.004402757749507777, 0.003068265628671899, 0.0040020537765392186, 0.006076388309895908, 0.00240496066085436, 0.002442069712399408, 0.0033939750488279556, 0.0028840467076772388]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,7.465649835470787,11.35287749337159,7.951579332763218,0.8741024570788358,0.9577119335415727,0.4035612044257445,0.3548204375753296,"[2.6155551164550466, 2.0680075209026607, 1.70234042175069, 1.537624359324553, 1.3350135929367362, 1.115669061340937, 1.0331103671449635, 0.9379421567837982]",0.004129726746741727,0.0026340896031817216,0.0,0.0,[],"[0.001954159248556287, 0.0021487621865996136, 0.0034879575293199597, 0.0030298939734368976, 0.003343121298802407, 0.004129726746741727, 0.0015715095784778887, 0.0024269722093149537, 0.0016405751615934342, 0.0030272166123435054, 0.002831228029889142, 0.002885632571644726, 0.0015389009883090637, 0.0024305066334481115, 0.0027568609882394, 0.0029424098941904357]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,13.0,16.0,8.462143389685725,13.007453262330175,7.893734673900477,0.8500987840615214,0.9544484643325651,0.43430924583926206,0.38717078394225796,"[2.5461803569218526, 1.9844810246561064, 1.5651068718584824, 1.5021519300745423, 1.318559033316747, 1.1655899928790234, 1.0542095130623497, 0.9432198059539904]",0.0027807089052360027,0.001553200931673346,0.0,0.0,[],"[0.0013774222324316298, 0.0011558959438522217, 0.0027807089052360027, 0.0019357496552180804, 0.0016042292358374787, 0.0009399218249791911, 0.0013966621572686722, 0.001986788836025279, 0.0018338743113146495, 0.0012372725277936712, 0.0017667387936401025, 0.0015995176850229817, 0.0009029841406432299, 0.002104877249036731, 0.0015336037182697964, 0.0006949676902038181]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,14.0,16.0,9.577842640818236,14.816486580078635,7.893411821700122,0.8201242495977574,0.9708052231361809,0.45146328186224016,0.424117613878776,"[2.5606231955335037, 1.9405618007171408, 1.5556420057541243, 1.4989970617804143, 1.380378461621754, 1.144863074750252, 1.0762276959354575, 1.0558143256618187]",0.001874908924999968,0.0012416067075499294,0.0,0.0,[],"[0.0013949130770595083, 0.0012765520709330216, 0.0011665185112836923, 0.0017932208380352084, 0.001874908924999968, 0.0015809186046283805, 0.0009694350024393932, 0.001112535298386095, 0.0015208955932608434, 0.0008908171349667511, 0.0017458839011902448, 0.0007964402066746828, 0.0012942859429797872, 0.0005934164230255543, 0.0008811879410931388, 0.000973777849842601]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,5.0,1.0,6.0,16.0,1.6260479207990877,3.093112931774243,18.862730741785345,0.9640099431871245,0.9545561138023466,0.28248613234010583,0.1897104552017961,"[9.613629007544464, 2.3548465328561203, 1.8216364132023803, 1.4910899859105446, 1.4516568663835314, 1.3378164498968477, 1.1826423583735628, 1.0870673483356401]",1.0283847376918183,0.0649568692492557,1.0283847376918183,1.0283847376918183,[0],"[1.0283847376918183, 0.0010774070706168206, 0.0006943933593680042, 0.0006355176685187857, 0.000719541494951491, 0.0011723435924463016, 0.0005197492180411642, 0.0009812454184063145, 0.0006869228379406586, 0.0004418690181503219, 0.0006595027109721587, 0.0008697676883110331, 0.000528964010566984, 0.0009409704671564145, 0.00042656110638962665, 0.0005704146344367164]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,6.0,0.0,7.0,16.0,1.665490591124305,3.2269382781582103,18.233322407050657,0.9560401792044759,0.956179278887233,0.29300885799073917,0.20966597433899709,"[9.473687823919102, 2.349843361310745, 1.8206680759169962, 1.513576650030254, 1.4492630483755153, 1.3569544899814967, 1.2199856979725865, 1.1653596461033033]",0.03573963168999627,0.002813840535572955,0.0,0.0,[],"[0.03573963168999627, 0.0008735382127867321, 0.0007448788739225082, 0.000547547382151114, 0.0006343453527583139, 0.0009156326863319491, 0.00036658437743680196, 0.0008250944644795371, 0.00045228517501589666, 0.00047822606304036817, 0.0006417141600455402, 0.0008143969582899486, 0.00030368644504154437, 0.0005533807197647459, 0.000490944037736711, 0.0006395619703692992]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,7.0,0.0,13.0,16.0,3.0400960640762005,6.857737136002539,13.603960779771974,0.8660297602612358,0.9587555446729337,0.41193344789875724,0.3660194526780766,"[6.328198671338041, 2.2773417674671275, 1.83214586505148, 1.781882285933435, 1.707328208385455, 1.5562922444246514, 1.4572505175776993, 1.3016036294324878]",0.01985884937205072,0.001704498178228628,0.0,0.0,[],"[0.01985884937205072, 0.0005778796594596808, 0.0007720279326659462, 0.00043897192388134043, 0.0005753332297840308, 0.0004194788750762, 0.00035936922033700944, 0.0005661203114106836, 0.0004965885927190302, 0.00030537763790961956, 0.0005613719738073882, 0.00045250224863723317, 0.0003485927732269319, 0.0005005573226094144, 0.0005937818627818223, 0.0004451679153009952]"
2b,dx5,model_dx5.pt,0,5,8,4,causal,0.95,0.001,8,0.05,0,8.0,0.0,12.0,16.0,2.611086423952188,5.869520728865465,15.226847554025403,0.8823810133902668,0.9521300950262854,0.39982306320587213,0.3429562459115287,"[7.600000521868362, 2.36994042418824, 2.2119636925913753, 1.9595837737369213, 1.8270281703910347, 1.6315211177995053, 1.4857946557520654, 1.4143964162216738]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,3.26233323277704,3.831718276101382,5937.955620892562,0.9999981416068596,1.0,0.0013632289391076547,0.0013632289391076547,"[2498.2076302293012, 1952.6991908029306, 1520.514136896685, 994.8763554018981, 815.33530298387, 1.293724443667012, 1.2629622913468102, 1.196871435006136]",580.1467300624456,122.6237606474097,0.3571375935917254,613.1188032370485,"[0, 1, 2, 3, 4]","[31.62926318918327, 0.48426273364408, 580.1467300624456, 0.3571375935917254, 0.5014096581838378]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,1.0,2.0,13.0,16.0,4.533701827021816,7.276991375302334,10.360277513699549,0.8204288212739796,0.9565517643016298,0.4639152546817685,0.4237583966436666,"[3.8326400774593345, 2.814242980613798, 2.416168364244367, 1.567156641680203, 1.1755345018337424, 1.058880262081373, 0.9365705525607525, 0.8389913645390662]",0.11731865498581547,0.013494206579909079,0.051103455195271964,0.16842211018108744,"[0, 1]","[0.051103455195271964, 0.11731865498581547, 0.002971599250242645, 0.004381922430026567, 0.008768255880281751, 0.0029652287361949634, 0.002052243706009881, 0.0020403717263753492, 0.0025122223977833294, 0.003379441090966807, 0.0034233170773215944, 0.004115646334923529, 0.002598080996655775, 0.0030053729303784814, 0.002740369059451109, 0.0025311234808460532]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,2.0,0.0,14.0,16.0,5.75041560417912,10.176288364526277,6.752257911563068,0.8730897369011823,0.9627184392269249,0.3993249443566032,0.35624466746717176,"[2.3301912063948187, 1.4281999807789707, 1.1569620965851075, 1.026691819110739, 0.9393161777216494, 0.8477492618070704, 0.7877822248475923, 0.7121182401109709]",0.006904734287314573,0.0027097097845740657,0.0,0.0,[],"[0.0017122126761185028, 0.003955375167892232, 0.006904734287314573, 0.0024985117220984046, 0.002735061143032565, 0.002709774852215434, 0.004585305012880912, 0.0013396916024701663, 0.0016518597981197243, 0.003956988156415223, 0.002894120768498552, 0.0018511528128624178, 0.0011347585310808454, 0.0019111431531916377, 0.0022541772421185097, 0.0012604896268753522]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,14.0,16.0,6.5013267179400716,10.372144637563247,6.827937096986978,0.8759440454179499,0.9537750361132808,0.4056432378929045,0.3522157784399054,"[2.226705229215176, 1.774528785791113, 1.3149674432104752, 1.1734335241597615, 0.99024837322428, 0.8433530904791355, 0.8011697371236218, 0.7302036317441596]",0.005601214400509785,0.0015800960714220374,0.0,0.0,[],"[0.0014174216594374492, 0.005601214400509785, 0.001887011954395978, 0.0014132737713954703, 0.0012911002244430385, 0.0013339208027312202, 0.0025317062925130315, 0.0006554428914398568, 0.0015755465609598484, 0.001611357033371257, 0.0010523441368210638, 0.0011451820073479573, 0.00065940459913019, 0.0009007414210814689, 0.001577633060577746, 0.0006282363265972357]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,14.0,16.0,8.777073333253668,13.589482899488877,6.86652639056306,0.8157628468968052,0.9654876550644927,0.46085902601644574,0.4292285557872095,"[2.129438858218833, 1.8312515189583702, 1.3466471978417094, 1.246169861639354, 1.0777429586745098, 1.0508567011417678, 0.8556222670285007, 0.8258920914976438]",0.00681422249909396,0.0015775327097348958,0.0,0.0,[],"[0.0015464485508234508, 0.00681422249909396, 0.0021313199649421405, 0.0015473980341557435, 0.0010441572295931088, 0.001117031722345486, 0.001013804159961284, 0.0011191967348420013, 0.0009899114352217072, 0.001162050391534534, 0.0012661259658636695, 0.0013035202950719851, 0.0004926946449793337, 0.001482842019550441, 0.0013961780444781493, 0.0008136216633013393]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,5.0,1.0,12.0,16.0,2.5669185397402683,5.22039561456071,11.918455107341503,0.9243737404081902,0.9602544005398532,0.33521045334168453,0.27500229015737826,"[6.251238439590389, 2.7854712565037025, 2.0277610837537408, 1.4247765882580956, 1.2507585480019403, 1.1607927720041156, 1.1464665196504298, 1.0409318404866288]",0.17033295967140066,0.011458998269680358,0.17033295967140066,0.17033295967140066,[0],"[0.17033295967140066, 0.002262149450525585, 0.0006677103234039659, 0.0013484400010635837, 0.0007978331446140868, 0.0005289179176070294, 0.0007561642645746635, 0.0006162776491805376, 0.00031653863598727445, 0.0007101191444076825, 0.0007103719960679024, 0.0008667917339171876, 0.0011790696268025355, 0.0006850375389695901, 0.00028830321559340463, 0.001277288000770018]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,6.0,1.0,13.0,16.0,2.9581066089253985,6.0814875110862845,11.366870238039391,0.9093343536073875,0.9649933217185311,0.3499977450779056,0.3011073668853102,"[5.6887930773033375, 2.716058600504511, 1.9906530500436586, 1.4213215132305719, 1.292629977975833, 1.2392872271087563, 1.1107946987981712, 1.0808821244805238]",0.08985728572005738,0.006331334025543829,0.08985728572005738,0.08985728572005738,[0],"[0.08985728572005738, 0.0016901670435143944, 0.0005646685512375025, 0.0010471779377525454, 0.0007721870067490956, 0.00039988790262751134, 0.0007710018803035381, 0.0005690406397225687, 0.00034542346337059816, 0.0006584429113950202, 0.0006476672578393206, 0.0005466016334713922, 0.0008688225410815375, 0.0005654861117625963, 0.0007293124542954933, 0.0012681713535207615]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,7.0,0.0,15.0,16.0,5.257585370549043,9.764167467135549,9.903576821188453,0.8109815768797703,0.9774977789671886,0.4552661966549857,0.43476249047062404,"[4.423460042461779, 2.5923257300414795, 1.954597170081848, 1.703652051438568, 1.625605729189112, 1.4612046471543367, 1.3874321586711504, 1.3104773495210515]",0.01118408759844834,0.0013422442334344714,0.0,0.0,[],"[0.01118408759844834, 0.0012715254059929475, 0.0005045216624744599, 0.0005153651617136523, 0.00039020856769536025, 0.000424115052094288, 0.0003619337569356497, 0.0006091428167553825, 0.001284310575840197, 0.0005606083931612742, 0.00038714513623396257, 0.0006653117881272203, 0.00059705323577754, 0.0005295481646834558, 0.0010010792091465289, 0.001189951209871282]"
2b,dx5,model_dx5.pt,1,5,8,4,causal,0.95,0.001,8,0.05,0,8.0,0.0,14.0,16.0,4.726226601769647,9.100572153643315,11.407184967112718,0.8230014506493799,0.9617680552926416,0.4565780276205897,0.4207119553217052,"[5.33349323145399, 2.9719504013840523, 2.2481013443813063, 2.016029941440131, 1.7140622784377835, 1.6260400175578493, 1.5624048361394502, 1.5091935038967708]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,2.8221664822171655,3.5651334400241184,4464.719783402574,0.9999977504551056,1.0,0.0014998482904297263,0.0014998482904297263,"[2250.6307999212568, 1433.9800570502225, 1087.161603938402, 880.5160640877443, 659.656167062882, 1.3692198946519618, 1.2294599752714868, 0.7461133905403639]",99.1655367183004,23.041618775330598,0.3831048656035495,115.20809387665298,"[0, 1, 2, 3, 4]","[1.8712839807408244, 13.237403785116602, 0.5507645268915972, 0.3831048656035495, 99.1655367183004]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,1.0,1.0,11.0,16.0,2.50069172775103,4.422777995426839,10.050554936766522,0.8607860888280472,0.9540370151521198,0.4228217226326045,0.3731138045850661,"[5.057855990759346, 2.8217740363699986, 1.3211799673474414, 1.1446275133305943, 1.059822946508246, 1.0185984825968566, 0.8511192161823231, 0.7884477793599585]",0.16406117410132975,0.011957987981901026,0.16406117410132975,0.16406117410132975,[0],"[0.16406117410132975, 0.003456008392259606, 0.002055827719180419, 0.0027646520091397235, 0.0023182154910004614, 0.0012851563143221102, 0.0012461336020465617, 0.0013157152215954291, 0.0011134132181832334, 0.0009964665618527589, 0.0020572207237155153, 0.001604700222800878, 0.0013509638907363746, 0.001335937721925087, 0.001935930882639546, 0.002430291637688969]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,2.0,0.0,13.0,16.0,4.235075484355701,7.898781941049729,6.252497228529762,0.848179507811909,0.9573878804746996,0.43354725088948776,0.3896414918717788,"[2.8382776710019573, 1.487578238206298, 1.1352756510339885, 1.086036800368632, 0.9901221657331025, 0.9430770265560432, 0.7988070824174439, 0.7506389555046944]",0.0023033714950045805,0.0012923091029164884,0.0,0.0,[],"[0.0019414314525785408, 0.0018411844206495686, 0.0010399518015250548, 0.0013669401244373717, 0.0023033714950045805, 0.0008580414251611064, 0.001461715393576662, 0.0012555020519531177, 0.0009063621924223593, 0.0012446681304794799, 0.0008782352467003795, 0.0012646990864884858, 0.0013385262699551034, 0.000707726690221829, 0.0012689187347259688, 0.000999671130784205]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,13.0,16.0,4.200169864188438,7.914398423870155,6.111918256357252,0.8417775305830103,0.9508263115833797,0.44678381284681573,0.3977718811290749,"[2.8047598285767315, 1.328723267723817, 1.2912328757364355, 1.0612009604949, 0.9744033068910151, 0.8525384553351972, 0.7940726230868945, 0.7276127073495892]",0.002411379785638446,0.0009610066808337105,0.0,0.0,[],"[0.0017769930594570276, 0.002411379785638446, 0.001533068707896138, 0.0010645783916884892, 0.0009572894159300411, 0.0006964816316040241, 0.0007793697183896532, 0.0009533577794114683, 0.000455261585099764, 0.0008375856199744065, 0.0004880271048173122, 0.0005468614827404628, 0.0008803910470347824, 0.0007995334352976658, 0.0007351311392375199, 0.0004607969891221683]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,4.0,0.0,14.0,16.0,4.685239237353941,9.485892801221075,6.289355540845355,0.7922578977770719,0.9675426703802563,0.48317354848426247,0.45578734320174213,"[3.0460511105388424, 1.3370783451060013, 1.2306460649375774, 1.2032689998259178, 1.047630127016205, 0.9511345557213139, 0.9195651047927639, 0.8495569107812201]",0.0017663818832497201,0.0008569993961796497,0.0,0.0,[],"[0.0017663818832497201, 0.0010974430561971294, 0.0014819853693845608, 0.0012818380732279972, 0.0010655057951571227, 0.0005003283777282544, 0.0007643242156934606, 0.000771065164186822, 0.000683063720445981, 0.0006419964211171364, 0.000590106025164594, 0.0006282592999436764, 0.0006915078158590827, 0.0007570566265614865, 0.0005755396446959078, 0.0004155888502614623]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,5.0,1.0,5.0,16.0,1.1324846885255766,1.462255671005189,17.78838640579315,0.9692267295949619,0.9607564740240254,0.26231497239864227,0.17542311821716894,"[16.901111723093237, 2.470283317363873, 1.291317107671336, 1.2449029112610694, 1.1638876425402158, 1.0381463388721055, 1.0170573031056585, 0.9658894348442906]",0.09238257714114968,0.006338436838815675,0.09238257714114968,0.09238257714114968,[0],"[0.09238257714114968, 0.0006541005358840014, 0.0006514096138478202, 0.0007315581418629602, 0.0010113632097139148, 0.0006103665963146827, 0.0007670438700886287, 0.0006213990806781096, 0.0005832189199413756, 0.0004334573577455076, 0.0005313117164194927, 0.00037115792424151573, 0.00047238960550177234, 0.0005571941513387781, 0.0003905829917791519, 0.0006458585645434164]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,6.0,1.0,6.0,16.0,1.194769510216988,1.6641941640018703,15.939398299980422,0.955847912157681,0.9513621670144212,0.3010688608166755,0.2101239820732394,"[14.39106535540676, 2.451657991569471, 1.378067303739584, 1.2927956425748814, 1.192513587007718, 1.097137461275335, 1.0739216129052618, 1.01439103939171]",0.06364227994480537,0.004506084531265066,0.06364227994480537,0.06364227994480537,[0],"[0.06364227994480537, 0.0007978994614255077, 0.0005130350193404934, 0.0007272673010531667, 0.0008866648837995419, 0.000378243877287756, 0.0008860585229807921, 0.0006803529398103769, 0.0005438210206775613, 0.00038850298719064573, 0.0002870606666481982, 0.0003696630156840698, 0.00040140656319506604, 0.0006247263478291813, 0.000439900531420147, 0.0005304694170931959]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,7.0,0.0,12.0,16.0,1.6006839298272015,2.9089224370262663,11.986781934715722,0.8617006381900336,0.9503637648582178,0.42552430871687824,0.3718862215919803,"[9.41767661484499, 2.3755147381240858, 1.806064454634602, 1.5732468275316327, 1.4488162061127954, 1.2768589744850483, 1.1775320168267878, 1.0627428357425295]",0.008671664679284341,0.0009538753708945983,0.0,0.0,[],"[0.008671664679284341, 0.0005127335666601756, 0.0003159494160597738, 0.00038664336428999134, 0.00045158424723688796, 0.0003643277710411144, 0.0009511005154494204, 0.0005392479453574533, 0.0005647331709604914, 0.00035096439704759234, 0.0002661131110293915, 0.00020829173106734665, 0.000487658548626928, 0.0003411430458728066, 0.0004969097584896316, 0.00035294066584022567]"
2b,dx5,model_dx5.pt,2,5,8,4,causal,0.95,0.001,8,0.05,0,8.0,0.0,10.0,16.0,1.3497077889134215,2.145862671809874,15.333115647866585,0.9055319686004264,0.9520787896332086,0.37129801960247655,0.3073565216480192,"[13.251295128385307, 2.598483905825208, 2.2259487494208985, 1.7379711416059478, 1.518846649419229, 1.2944891237548615, 1.2269203169991845, 1.178751091441738]",0.0,0.0,0.0,0.0,[],"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,0.95,0.001,8,0.05,0,0.0,5.0,5.0,5.0,1.476669686426477,1.9783473401303397,1993.604939878552,0.9999788412398509,1.0,0.004599865231624092,0.004599865231624092,"[1410.104459797001, 468.05106196564674, 391.1727031187507, 256.41459495414716, 114.50522275007441, 1.2628765162324302, 1.1215971580482342, 0.9105329347060153]",2.0485675645016936,0.6664099902124432,0.07262802278034224,3.332049951062216,"[0, 1, 2, 3, 4]","[0.41700957888145834, 2.0485675645016936, 0.43959438219047614, 0.35425040270824526, 0.07262802278034224]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,0.95,0.001,8,0.05,0,1.0,1.0,14.0,16.0,3.0326721652444606,5.2121837878130215,7.702497844542036,0.6717713587244009,0.9611236695204435,0.5952685500041445,0.5729124202490136,"[2.204877083970175, 1.1131079122355028, 0.8661739166078756, 0.8025376331093425, 0.6422828893846605, 0.5623999913539653, 0.47482083651089485, 0.3362429066027075]",0.30535214740972155,0.020095571400414736,0.30535214740972155,0.30535214740972155,[0],"[0.30535214740972155, 0.001576400067244921, 0.0012708038253589158, 0.0009482585033100184, 0.00104565857924099, 0.0011790028023638385, 0.002075489297970798, 0.0006125242613550628, 0.0007396413816538042, 0.00083444740548525, 0.0010057051152599198, 0.0006174715534795223, 0.0010380215094620351, 0.001801947615380078, 0.0007605074331261709, 0.0006711156462228839]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,0.95,0.001,8,0.05,0,2.0,0.0,15.0,16.0,5.681451046611526,8.050603503296205,3.7540312633177604,0.6082092557483191,0.9687439398022267,0.6409375705652256,0.6259319006502304,"[1.0615474985931124, 0.7934162911948396, 0.6993353979934839, 0.579934783394493, 0.5144290515818742, 0.4503361445086321, 0.3188709141601129, 0.3050614463972352]",0.0020285336118504352,0.0008615714000874202,0.0,0.0,[],"[0.0016648097547576246, 0.0014232202901832782, 0.0006857322900988034, 0.0009300059271160974, 0.0020285336118504352, 0.0010160433554702037, 0.0008420043702384861, 0.0006162110167191136, 0.0006866612157312285, 0.0004204487901424618, 0.0007805140330149844, 0.0006127305679470553, 0.0008052057532125564, 0.00031298861212245216, 0.0005410511922959484, 0.00041898162049799507]"
2b,dx5,model_dx5.pt,3,5,8,4,causal,0.95,0.001,8,0.05,0,3.0,0.0,15.0,16.0,5.825183876730937,8.335157251366164,3.7966480465934365,0.6139754654400573,0.973055675371707,0.6344822210388799,0.6213087272523004,"[1.062650090498024, 0.7846342650546655, 0.6962197016666382, 0.5897987433356677, 0.5068968734609705, 0.47087681944703724, 0.3323365040962397, 0.2964101515642443]",0.0016067400033324352,0.0008195370953422384,0.0,0.0,[],"[0.0016067400033324352, 0.0012766688209498206, 0.0005470622441926213, 0.0009728347109253952, 0.0014773274144680856, 0.0010156642206684144, 0.0010614949200180156, 0.0006932421028708624, 0.0006171470406786354, 0.00036387425377919826, 0.0006214149983831429, 0.0004903015332259567, 0.000853138026043498, 0.0006411739525690068, 0.0004564859779584634, 0.00041802330541226276]"
